"real_sp_index","month","year","lei","cei","lagei","lei_pc","cei_pc","lagei_pc","UNRATE","UMCSENT","RPINC_pca","DSPIC96_pc_pca","RPI_pc_pca","inflation","date","Approving","crisis","Sept11","RAss","IraqKuwait","Desert","Lehman","Saddam","Osama","Paris","Mueller","Impeach1","Impeach2","CovidP","CovidS","Afghan","Kennedy","Johnson","Nixon","Ford","Carter","Reagan","BushI","Clinton","BushII","Obama","Trump","Biden","Honey","Inaug","BushJan","ObamaJan","hostages"
1169.78946136217,2,1996,79.6,73.8,66.5,0.0114358318969607,0.00682128220796585,0,5.5,88.5,0.867967314384011,0.693597010330071,0.75625756072617,0.0235206605421752,1996-02-01,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1159.35349041426,3,1996,79.8,73.9,66.5,0.00251256278716028,0.00135501357726753,0,5.5,93.7,0.294585061436492,0.238002625474931,0.266241648143439,0.0394039006762679,1996-03-01,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1155.08147909469,4,1996,80.2,74.1,66.6,0.00501253129914403,0.00270635983906686,0.00150375941302627,5.6,92.7,0.179066022544272,-0.696404155217734,0.169428181858744,0.0472976195193462,1996-04-01,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1177.91516422414,5,1996,80.9,74.5,66.7,0.00872817914932966,0.00539811048656702,0.00150150153785944,5.6,89.4,0.511804948305139,1.17050839637809,0.341041401715403,0.0233074782702845,1996-05-01,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1190.1059771857,6,1996,81.4,74.7,66.8,0.0061804698780179,0.00268456386402249,0.00149925041478127,5.3,92.4,0.744607353957161,0.502047660750704,0.567648399724185,0.0232622981255861,1996-06-01,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1144.42316374204,7,1996,81.3,74.9,67.1,-0.00122850120533258,0.00267737614922225,0.00449101813137531,5.5,94.7,-0.105404856243008,-0.364519806399455,-0.300096509490222,0.0232172927924696,1996-07-01,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1175.24486478067,8,1996,81.5,75.1,67.1,0.00246002455241978,0.00267022708430886,0,5.1,95.3,0.430963247352567,0.140272627078741,0.215670439510407,0.0153941840394252,1996-08-01,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1193.08883193916,9,1996,81.7,75.3,67.3,0.00245398771949112,0.00266311573795974,0.00298062595538795,5.2,94.7,0.38987341772152,0.121443961572698,0.176666060609332,0.0388427650353795,1996-09-01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1236.1615109602,10,1996,82,75.5,67.3,0.00367197068408132,0.00265604257583618,0,5.2,96.5,0.0819589448731506,-0.115976888522418,-0.0892352510238226,0.0387174556280354,1996-10-01,56.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1293.99644897541,11,1996,82.5,75.8,67.5,0.00609756074845791,0.00397351011633873,0.00297176814638078,5.4,99.2,0.367883285248127,0.163749573058847,0.217149969605779,0.0385929520403154,1996-11-01,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1307.32918387453,12,1996,82.6,75.9,67.8,0.00121212122030556,0.00131926126778126,0.00444444455206394,5.4,96.9,0.440594991527021,0.249769886857276,0.305012378503511,0.0306685751327396,1996-12-01,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1343.49645691389,1,1997,83.1,76.2,67.9,0.00605326890945435,0.0039525693282485,0.00147492624819279,5.3,97.4,0.42741451709658,0.19877072897907,0.498613382644986,0.0228634234558092,1997-01-01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1395.5179368891,2,1997,84.2,76.7,67.7,0.0132370637729764,0.00656167976558208,-0.00294550810940564,5.2,99.7,0.471639413624025,0.195562988228049,0.239373614103888,0.0228199467821362,1997-02-01,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1381.16685475,3,1997,84.6,76.9,67.9,0.0047505940310657,0.00260756188072264,0.00295420968905091,5.2,100,0.478095544793589,0.388580817667261,0.393525608671452,0.0075400212093748,1997-03-01,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1330.28371593321,4,1997,84.7,77.1,68.2,0.00118203309830278,0.00260078022256494,0.00441826228052378,5.1,101.4,0.161483179862665,-0.0217218072498415,-0.0128356901134663,0.00753528654643598,1997-04-01,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1451.62290007808,5,1997,85.3,77.3,68.3,0.00708382530137897,0.00259403372183442,0.00146627565845847,4.9,103.2,0.545203928421989,0.343453421486806,0.365965467268858,0,1997-05-01,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1524.99196196195,6,1997,85.8,77.7,68.4,0.00586166465654969,0.00517464429140091,0.00146412884350866,5,104.5,0.390467214218404,0.218362162830865,0.259383947236902,0.0227478519253714,1997-06-01,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1608.2592321028,7,1997,86.8,78,68.3,0.0116550112143159,0.0038610037881881,-0.00146198831498623,4.9,107.1,0.499902458056956,0.271954118922912,0.339439980302414,0.0150845703634035,1997-07-01,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1608.64174682836,8,1997,87,78.2,68.5,0.00230414746329188,0.00256410264410079,0.00292825768701732,4.8,104.4,0.644214204255933,0.399074582877001,0.470584842642907,0.0303390633086011,1997-08-01,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1621.57501609801,9,1997,87.7,78.6,68.7,0.00804597698152065,0.00511508947238326,0.00291970791295171,4.9,106,0.338729703340257,0.146369608715124,0.186376389955156,0.0302625574797091,1997-09-01,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1641.97085092822,10,1997,87.9,78.9,68.9,0.00228050164878368,0.0038167939055711,0.00291120819747448,4.7,105.6,0.610298181119218,0.384495462858236,0.417680826834954,0.0225625197569739,1997-10-01,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1621.84477009288,11,1997,88.1,79.3,69.1,0.00227531278505921,0.00506970845162868,0.00290275760926306,4.6,107.2,0.795261863253183,0.5463626290926,0.612377507519435,0.0149623183681824,1997-11-01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664.41235203038,12,1997,88.4,79.6,69.3,0.00340522127225995,0.00378310214728117,0.00289435591548681,4.7,102.1,0.614841491731033,0.485028378676367,0.51554093519357,0.00744644439316811,1997-12-01,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663.03149727723,1,1998,88.4,79.9,69.3,0,0.00376884429715574,0,4.6,106.6,0.972554191049202,0.786382821825238,0.800365604267639,0.0149343872449903,1998-01-01,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1763.98970052501,2,1998,89.3,80.2,69.5,0.0101809957996011,0.00375469331629574,0.00288600288331509,4.6,110.4,0.734633907436133,0.553593949845976,0.607984276091189,0,1998-02-01,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1852.03639838163,3,1998,89.4,80.4,70,0.00111982086673379,0.00249376567080617,0.00719424476847053,4.7,106.5,0.636669869309037,0.497401717319068,0.537883092915514,0,1998-03-01,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1909.33769507692,4,1998,89.3,80.6,70.1,-0.00111856823787093,0.00248756213113666,0.00142857141327113,4.3,108.7,0.434797612063909,0.221658699322691,0.279134807265224,0.0149158243573966,1998-04-01,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1899.34201010442,5,1998,89.8,81,70.3,0.00559910433366895,0.0049627791158855,0.0028530671261251,4.4,106.5,0.539426215426908,0.313984898289665,0.365682841734749,0.0299977988379982,1998-05-01,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1896.96018544478,6,1998,89.2,81.1,70.8,-0.00668151443824172,0.00123456795699894,0.00711237546056509,4.5,105.6,0.612853985829176,0.467274423110475,0.480420534586901,0.0148604115368256,1998-06-01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1977.00944856005,7,1998,89.4,81,71,0.00224215257912874,-0.00123304559383541,0.00282485876232386,4.5,105.2,0.266065848467001,0.0755053769308178,0.0844042524362987,0.0298857435937894,1998-07-01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1834.66209421665,8,1998,89.6,81.6,71.2,0.00223713647574186,0.00740740727633238,0.0028169013094157,4.5,104.4,0.435867613681284,0.213270599095305,0.274667197982215,0.0148054089062903,1998-08-01,63.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1740.3736799511,9,1998,89,81.8,71.2,-0.00669642863795161,0.00245098047889769,0,4.6,100.9,0.340659958401246,0.188819976464893,0.247083940851733,0.00736871125385519,1998-09-01,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1756.25193053354,10,1998,88.6,82.1,71.3,-0.00449438206851482,0.00366748170927167,0.00140449439641088,4.5,97.4,0.217371817855883,0.0403061317206355,0.0904237422622023,0.0297560658793388,1998-10-01,64.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1946.69810925305,11,1998,88.8,82.3,71.3,0.00225733639672399,0.00243605370633304,0,4.4,102.7,0.485230652266266,0.313050096102296,0.387557174615938,0.0147417515552077,1998-11-01,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025.53371484137,12,1998,89.1,82.5,71.4,0.00337837846018374,0.0024301337543875,0.00140252453275025,4.4,100.5,0.220303529307042,0.104709127345592,0.15750531802472,0.0221597741144028,1998-12-01,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2120.30391224893,1,1999,88.9,82.6,71.7,-0.00224466901272535,0.00121212122030556,0.00420168088749051,4.3,103.9,0.298643337700111,0.457929202082297,0.289656394864446,0.0221189298610944,1999-01-01,68.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2114.01212465046,2,1999,89.4,83.1,71.8,0.00562429707497358,0.00605326890945435,0.00139470014255494,4.4,108.1,0.464894900545687,0.278784286092537,0.350770097378272,0,1999-02-01,66.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2166.91615536364,3,1999,89.5,83.1,72.2,0.00111856823787093,0,0.00557103054597974,4.2,105.7,0.0672080032612543,0.0260124975577147,0.0539428021694599,0.00731035462864704,1999-03-01,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2240.39907707581,4,1999,89.5,83.3,72.4,0,0.00240673893131316,0.00277008302509785,4.3,104.6,-0.170659737514312,-0.400684844369736,-0.363108694271586,0.0831039606794957,1999-04-01,59.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2235.88390317389,5,1999,90,83.6,72.4,0.00558659201487899,0.00360144046135247,0,4.2,106.8,0.239332076012766,0.0950374414300237,0.148749579250218,0.00725730141291026,1999-05-01,57.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2219.90455166967,6,1999,90.3,83.8,72.4,0.00333333341404796,0.0023923444095999,0,4.3,107.3,0.379596417490036,0.253951304868005,0.27415356526328,0,1999-06-01,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2311.04368672765,7,1999,90.6,84,73,0.0033222590573132,0.00238663493655622,0.00828729290515184,4.3,106,0.298144271135903,0.100769717778415,0.158080553058126,0.0517926738486691,1999-07-01,60.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2216.19530043387,8,1999,90.8,84.3,73.3,0.0022075055167079,0.00357142859138548,0.00410958891734481,4.2,104.5,0.459001344218213,0.329038366391732,0.363941445943672,0.0291773050622959,1999-08-01,59.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2190.15044629244,9,1999,90.8,84.3,73.6,0,0,0.00409276923164725,4.2,107.2,-0.0358996116314625,-0.218695188151052,-0.147421477367993,0.051443835649053,1999-09-01,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2156.12493859988,10,1999,91.1,84.8,73.5,0.00330396485514939,0.00593119813129306,-0.00135869567748159,4.1,103.2,0.66710196974642,0.45375344306362,0.497211716403245,0.0216663355011366,1999-10-01,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2305.66515002971,11,1999,91.6,85.1,73.9,0.00548847438767552,0.00353773590177298,0.00544217694550753,4.1,107.2,0.804298238976053,0.561914398263208,0.597293147862432,0.021627288309467,1999-11-01,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2368.12198888889,12,1999,92.4,85.6,74.2,0.00873362459242344,0.0058754407800734,0.00405954010784626,4,105.4,0.889036644610552,0.690059233324058,0.732739625202172,0.0288789014323529,1999-12-01,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2356.00072231931,1,2000,92.9,85.9,74.3,0.00541125563904643,0.00350467278622091,0.00134770886506885,4,112,0.967303031591471,0.561013149424672,0.799845704638558,0.0361298602636924,2000-01-01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2281.79767083333,2,2000,92.3,85.9,74.9,-0.00645855767652392,0,0.00807537045329809,4.1,111.3,0.454803865832853,0.311392335363458,0.337369647455921,0.0507600662657643,2000-02-01,60.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2350.05465900993,3,2000,93.2,86.3,74.8,0.00975081231445074,0.00465657748281956,-0.00133511354215443,4,107.1,0.328030350667596,0.19055538958066,0.201713496080158,0.0729173497574951,2000-03-01,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2379.86912119089,4,2000,93.4,86.6,75.1,0.00214592274278402,0.00347624556161463,0.0040106950327754,3.8,109.2,0.495137416301916,0.42518161369991,0.457959827087007,-0.00699501675245162,2000-04-01,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2307.34381795918,5,2000,92.4,86.7,75.3,-0.0107066379860044,0.0011547344038263,0.00266311573795974,4,110.7,0.0841952081492625,0.334291118568242,0.281209027149232,0.0212695222392958,2000-05-01,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2365.65522511601,6,2000,92.6,86.8,75.9,0.00216450216248631,0.00115340249612927,0.00796812772750854,4,106.4,0.474627671727967,0.186418825412793,0.192342575451732,0.0723897179340685,2000-06-01,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2378.00207899305,7,2000,92.2,86.9,76,-0.00431965431198478,0.00115207373164594,0.00131752307061106,4,108.3,0.578853250364375,0.43504029338417,0.432647917987139,0.0354050656265104,2000-07-01,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2398.11742583912,8,2000,91.6,86.9,76.4,-0.00650759227573872,0,0.00526315812021494,4.1,107.3,0.515914206139589,0.515096896883072,0.441910709826776,0,2000-08-01,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2357.73098078584,9,2000,92,87.1,76.7,0.00436681229621172,0.00230149598792195,0.00392670137807727,3.9,106.8,0.0848627370788835,0.00554590246908404,-0.0177400274204542,0.0643601333912904,2000-09-01,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2228.7559362931,10,2000,91,87,77.2,-0.0108695654198527,-0.00114810559898615,0.00651890505105257,3.9,105.8,0.268674403399816,0.174507754961706,0.147562689873704,0.020935567157442,2000-10-01,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2208.08747380816,11,2000,90.3,87.1,77.6,-0.00769230769947171,0.00114942528307438,0.00518134701997042,3.9,107.6,0.105959185336868,-0.0639969415025643,-0.0414986482263346,0.0208991072285958,2000-11-01,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2133.82690829023,12,2000,89,87.2,77.5,-0.0143964560702443,0.00114810559898615,-0.00128865975420922,3.9,98.4,0.0223907180296301,0.099029488856428,0.129833726791695,0.0279052030460774,2000-12-01,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2127.90992642776,1,2001,88.4,87.1,76.6,-0.00674157310277224,-0.00114678894169629,-0.0116129033267498,4.2,94.7,0.487397865217698,0.436887840722022,0.570335452768322,0.0709353800378181,2001-01-01,60.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0
2072.02210857508,2,2001,87.4,87.1,76.5,-0.011312217451632,0,-0.00130548304878175,4.2,90.6,0.207582324111955,0.0410958935360917,0.160952278340853,0.0276799296227104,2001-02-01,58.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0
1877.48759030931,3,2001,86.1,87,76.6,-0.0148741416633129,-0.00114810559898615,0.00130718958098441,4.3,91.5,0.25464576954557,0.183427003630032,0.252481998688792,0.00683952904182061,2001-03-01,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0
1876.35043945732,4,2001,85.2,86.7,76.7,-0.0104529615491629,-0.00344827584922314,0.00130548304878175,4.4,88.4,-0.489855160110053,-0.377831491528979,-0.337400189802184,0.0206355656706032,2001-04-01,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0
1994.3254101435,5,2001,85.5,86.6,76.7,0.00352112669497728,-0.00115340249612927,0,4.3,92,-0.390977138979209,-0.328530420625706,-0.377187658440348,0.0629720803844838,2001-05-01,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0
1941.34563060393,6,2001,85,86.3,76.7,-0.00584795325994492,-0.00346420332789421,0,4.5,92.6,-0.186087186422768,-0.103882551173351,-0.24115397489477,0.0274112253456635,2001-06-01,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0
1892.96960147887,7,2001,84.8,86.3,76.8,-0.00235294108279049,0,0.00130378094036132,4.6,92.4,-0.0448256891949717,1.37196463297866,-0.105632347840368,-0.0200718079509816,2001-07-01,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
1852.18537535211,8,2001,84.7,86.3,76.6,-0.00117924530059099,0,-0.00260416674427688,4.9,91.5,-0.0886723607232298,1.55056914889899,-0.239369493260733,0,2001-08-01,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
1634.43829523275,9,2001,83.1,85.9,76.8,-0.0188902001827955,-0.00463499408215284,0.00261096609756351,5,81.8,-0.133636651126734,-0.952222956017423,-0.047804724979772,0.0483918776305974,2001-09-01,75.6666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
1690.11452829206,10,2001,82.5,86,76.3,-0.00722021656110883,0.00116414437070489,-0.00651041651144624,5.3,82.7,-0.557734738906601,-1.84677011159199,-0.29934035256145,-0.0331735931387531,2001-10-01,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
1776.45841589628,11,2001,83.1,85.8,76.3,0.00727272732183337,-0.00232558138668537,0,5.5,83.9,-0.0698510529018925,0.0281809215100681,-0.0439495204078155,-0.00673587133916476,2001-11-01,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
1807.57200646576,12,2001,83.7,85.8,76.2,0.00722021656110883,0,-0.00131061603315175,5.7,88.8,0.0205587878538749,0.0935795321450383,0.073301136352999,-0.00673965444528968,2001-12-01,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1796.05447838792,1,2002,83.7,85.8,76.1,0,0,-0.00131233595311642,5.7,93,0.0215822901892926,1.99004265596852,0.0892337139543953,0.0204829375395483,2002-01-01,83.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1726.94534902981,2,2002,84.5,85.8,76.2,0.00955794472247362,0,0.00131406041327864,5.7,90.7,0.010275063448506,0.0758259589861421,-0.0690662013353993,0.0204480357384125,2002-02-01,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800.16567884508,3,2002,84.8,85.8,76.3,0.00355029595084488,0,0.00131233595311642,5.7,95.7,-0.0092466070089281,-0.00106885078617891,-0.135057278173067,0.0342335398063429,2002-03-01,79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725.20608616518,4,2002,85.5,85.9,75.9,0.00825471710413694,0.00116550119128078,-0.00524246413260698,5.9,93,-0.0339073609798124,0.267636927991677,0.0583010100613457,0.0551272256566167,2002-04-01,76.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1674.50169389599,5,2002,86.2,86,75.9,0.0081871347501874,0.00116414437070489,0,5.8,96.9,0.277517961579177,0.327812521171955,0.204207963926395,0.0134678126602719,2002-05-01,76.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572.42007140078,6,2002,86.4,86.2,75.9,0.00232018553651869,0.00232558138668537,0,5.8,92.4,0.316724920818756,0.220566195175764,0.166409769236586,0.00670575886792846,2002-06-01,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1399.62252874792,7,2002,86,86.1,76.2,-0.00462962966412306,-0.00116009276825935,0.0039525693282485,5.8,88.1,-0.349443138857675,-0.331495347471922,-0.37651642347889,0.0270558798907024,2002-07-01,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1408.807769715,8,2002,86.2,86.2,76.2,0.00232558138668537,0.00116144015919417,0,5.7,87.6,-0.0112788122385243,-0.0576233629483003,-0.0803820176976666,0.033847337558534,2002-08-01,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1337.51695703039,9,2002,85.8,86.1,76.2,-0.00464037107303739,-0.00116009276825935,0,5.7,86.1,0.032814791267155,0.0268459935925502,-0.0173258936460252,0.0201279312460931,2002-09-01,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1315.02361206564,10,2002,85.7,86,76.2,-0.00116550119128078,-0.00116144015919417,0,5.7,80.6,0.217326676849594,0.200544993655538,0.10320262892467,0.0268741148343745,2002-10-01,65.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1400.11400878378,11,2002,86.3,86.3,76.2,0.00700116669759154,0.00348837208002806,0,5.9,84.2,0.215832489438528,0.185548976750205,0.131038290727559,0.0200494649326237,2002-11-01,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1386.63223800442,12,2002,86.2,86.1,76.4,-0.00115874852053821,-0.00231749704107642,0.00262467190623283,6,86.7,0.115339076470811,0.168296057728967,0.122308919280001,0.0200160234746656,2002-12-01,62.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
